Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/06/2020 	_x86_64_	(48 CPU)

07:08:40 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:08:41 AM     all      0.00      0.00      0.04      0.00      0.00     99.96
07:08:41 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      25      0.00      0.00      1.00      0.00      0.00     99.00
07:08:41 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
07:08:41 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

07:08:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:08:42 AM     all      0.00      0.00      0.02      0.06      0.00     99.92
07:08:42 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       1      0.00      0.00      1.00      0.00      0.00     99.00
07:08:42 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      11      0.00      0.00      0.00      2.00      0.00     98.00
07:08:42 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
07:08:42 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
